utc,julian_date_ut,tle_record_index,tle_epoch_utc,tle_age_days,goes18_teme_x_km,goes18_teme_y_km,goes18_teme_z_km,goes18_teme_vx_km_s,goes18_teme_vy_km_s,goes18_teme_vz_km_s,goes18_gcrs_x_km,goes18_gcrs_y_km,goes18_gcrs_z_km,earth_from_goes_x_km,earth_from_goes_y_km,earth_from_goes_z_km,moon_from_goes_x_km,moon_from_goes_y_km,moon_from_goes_z_km,sun_from_goes_x_km,sun_from_goes_y_km,sun_from_goes_z_km
2026-01-01T18:55:00Z,2461042.288194444,38,2026-01-01T19:01:52Z,-0.004773025,-15677.878246499,-39139.786045774,4.159172187,2.854406088,-1.143169948,0.000205313,-15905.144343545,-39047.958026701,45.745772385,15905.144343545,39047.958026701,-45.745772385,89323.219916265,348930.653441823,168635.248650859,28101529.717986166,-132444958.704704240,-57429238.505207658
2026-01-01T19:00:00Z,2461042.291666667,38,2026-01-01T19:01:52Z,-0.001300803,-14817.874852397,-39473.342123446,4.222657857,2.878734159,-1.080456144,0.000198877,-15047.097760087,-39386.509310524,43.642836550,15047.097760087,39386.509310524,-43.642836550,88144.388830252,349331.783477352,168660.174198744,28109585.147453580,-132443022.924935877,-57428544.135171674
2026-01-01T19:05:00Z,2461042.295138889,38,2026-01-01T19:01:52Z,0.002171419,-13950.779434255,-39788.005744945,4.284262248,2.901684521,-1.017224978,0.000192336,-14181.849444572,-39706.209701125,41.519148143,14181.849444572,39706.209701125,-41.519148143,86958.298375227,349713.824259237,168684.990406384,28117633.269071985,-132441105.501876563,-57427849.530488104
2026-01-01T19:10:00Z,2461042.298611111,38,2026-01-01T19:01:52Z,0.005643641,-13077.006969867,-40083.626235843,4.343952869,2.923246178,-0.953506715,0.000185693,-13309.813490252,-40006.906113595,39.375720491,13309.813490252,40006.906113595,-39.375720491,85765.362901743,350076.622655120,168709.696243160,28125674.496917050,-132439206.588615537,-57427154.692172296
2026-01-01T19:15:00Z,2461042.302083333,38,2026-01-01T19:01:52Z,0.009115864,-12196.975636253,-40360.062035917,4.401698093,2.943408798,-0.889331849,0.000178952,-12431.407242543,-40288.454558461,37.213576332,12431.407242543,40288.454558461,-37.213576332,84566.000021737,350420.034631105,168734.290670389,28133709.248303663,-132437326.329148173,-57426459.621249467
2026-01-01T19:20:00Z,2461042.305555556,38,2026-01-01T19:01:52Z,0.012588086,-11311.106609486,-40617.180767058,4.457467181,2.962162720,-0.824731096,0.000172115,-11547.051099231,-40550.720210772,35.033747325,11547.051099231,40550.720210772,-35.033747325,83360.630352587,350743.925308697,168758.772636519,28141737.943586610,-132435464.858308539,-57425764.318755105
2026-01-01T19:25:00Z,2461042.309027778,38,2026-01-01T19:01:52Z,0.016060308,-10419.823863090,-40854.859296791,4.511230292,2.979498956,-0.759735377,0.000165186,-10657.168309264,-40793.577474783,32.837273557,10657.168309264,40793.577474783,-32.837273557,82149.677413999,351048.169047192,168783.141085326,28149761.005996954,-132433622.301696330,-57425068.785731003
2026-01-01T19:30:00Z,2461042.312500000,38,2026-01-01T19:01:52Z,0.019532530,-9523.553965083,-41072.983797361,4.562958501,2.995409198,-0.694375801,0.000158167,-9762.184770126,-41016.910044219,30.625203051,9762.184770126,41016.910044219,-30.625203051,80933.567344440,351332.649491043,168807.394950797,28157778.861397792,-132431798.775625929,-57424373.023228683
2026-01-01T19:35:00Z,2461042.315972222,38,2026-01-01T19:01:52Z,0.023004752,-8622.725873774,-41271.449800368,4.612623817,3.009885820,-0.628683651,0.000151062,-8862.528823976,-41220.610958100,28.398591261,8862.528823976,41220.610958100,-28.398591261,79712.728739413,351597.259633516,168831.533161068,28165791.938100159,-132429994.387063757,-57423677.032305859
2026-01-01T19:40:00Z,2461042.319444444,38,2026-01-01T19:01:52Z,0.026476975,-7717.770732412,-41450.162246919,4.660199195,3.022921882,-0.562690371,0.000143873,-7958.631052572,-41404.582652084,26.158500571,7958.631052572,41404.582652084,-26.158500571,78487.592427078,351841.901861026,168855.554635831,28173800.666656360,-132428209.233581468,-57422980.814028151
2026-01-01T19:45:00Z,2461042.322916667,38,2026-01-01T19:01:52Z,0.029949197,-6809.121662777,-41609.035533271,4.705658549,3.034511134,-0.496427550,0.000136605,-7050.924071141,-41568.737005313,23.905999789,7050.924071141,41568.737005313,-23.905999789,77258.591271428,352066.488006132,168879.458289518,28181805.479645982,-132426443.403307363,-57422284.369467445
2026-01-01T19:50:00Z,2461042.326388889,38,2026-01-01T19:01:52Z,0.033421419,-5897.213557824,-41747.993551952,4.748976771,3.044648018,-0.429926905,0.000129261,-6139.842321268,-41712.995382733,21.642163634,6139.842321268,41712.995382733,-21.642163634,76026.159977002,352270.939389473,168903.243031696,28189806.811493676,-132424696.974879801,-57421587.699699923
2026-01-01T19:55:00Z,2461042.329861111,38,2026-01-01T19:01:52Z,0.036893641,-4982.482873467,-41866.969728325,4.790129744,3.053327673,-0.363220269,0.000121844,-5225.821862891,-41837.288672873,19.368072225,5225.821862891,41837.288672873,-19.368072225,74790.734832141,352455.186847943,168926.907763359,28197805.098215785,-132422970.017420009,-57420890.805809855
2026-01-01T20:00:00Z,2461042.333333333,38,2026-01-01T19:01:52Z,0.040365864,-4065.367419614,-41965.907052595,4.829094349,3.060545935,-0.296339572,0.000114357,-4309.300165537,-41941.557321065,17.084810568,4309.300165537,41941.557321065,-17.084810568,73552.753564445,352619.170783779,168950.451384363,28205800.777251631,-132421262.590488464,-57420193.688884743
2026-01-01T20:05:00Z,2461042.336805556,38,2026-01-01T19:01:52Z,0.043838086,-3146.306150541,-42044.758107225,4.865848488,3.066299338,-0.229316830,0.000106803,-3390.715898846,-42025.751358079,14.793468031,3390.715898846,42025.751358079,-14.793468031,72312.655106300,352762.841182464,168973.872789216,28213794.287252869,-132419574.744059071,-57419496.350015864
2026-01-01T20:10:00Z,2461042.340277778,38,2026-01-01T19:01:52Z,0.047310308,-2225.738954720,-42103.485089768,4.900371085,3.070585120,-0.162184125,0.000099188,-2470.508722550,-42089.830424175,12.495137834,2470.508722550,42089.830424175,-12.495137834,71070.879346159,352886.157634783,168997.170866911,28221786.067836396,-132417906.518500328,-57418798.790300317
2026-01-01T20:15:00Z,2461042.343750000,38,2026-01-01T19:01:52Z,0.050782530,-1304.106444191,-42142.059831080,4.932642109,3.073401220,-0.094973595,0.000091513,-1549.119075936,-42133.763788544,10.190916518,1549.119075936,42133.763788544,-10.190916518,69827.866990532,352989.089367414,169020.344505981,28229776.559415057,-132416257.944548547,-57418101.010836914
2026-01-01T20:20:00Z,2461042.347222222,38,2026-01-01T19:01:52Z,0.054254752,-381.849743581,-42160.463808927,4.962642575,3.074746282,-0.027717412,0.000083782,-626.987966972,-42157.530364138,7.881903428,626.987966972,42157.530364138,-7.881903428,68584.059288738,353071.615246492,169043.392590504,28237766.202966571,-132414629.043297470,-57417403.012727834
2026-01-01T20:25:00Z,2461042.350694444,38,2026-01-01T19:01:52Z,0.057726975,540.589721128,-42158.688156969,4.990354563,3.074619652,0.039552226,0.000075999,295.443238879,-42161.118717883,5.569200185,-295.443238879,42161.118717883,-5.569200185,67339.897851910,353133.723792045,169066.314002116,28245755.439821612,-132413019.826188013,-57416704.797078133
2026-01-01T20:30:00Z,2461042.354166667,38,2026-01-01T19:01:52Z,0.061199197,1462.770433977,-42136.733669113,5.015761224,3.073021385,0.106803117,0.000068168,1217.733030021,-42144.527076262,3.253910161,-1217.733030021,42144.527076262,-3.253910161,66095.824459324,353175.413189821,169089.107623508,28253744.711469874,-132411430.294997349,-57416006.364992633
2026-01-01T20:35:00Z,2461042.357638889,38,2026-01-01T19:01:52Z,0.064671419,2384.251000457,-42094.610799240,5.038846790,3.069952236,0.174003067,0.000060293,2139.439960130,-42107.763326273,0.937137954,-2139.439960130,42107.763326273,-0.937137954,64852.280785321,353196.691276529,169111.772331961,28261734.459323045,-132409860.441847086,-57415307.717579700
2026-01-01T20:40:00Z,2461042.361111111,38,2026-01-01T19:01:52Z,0.068143641,3304.590358885,-42032.339656306,5.059596586,3.065413667,0.241119905,0.000052376,3060.122859550,-42050.845011755,-1.380011142,-3060.122859550,42050.845011755,1.380011142,63609.708280797,353197.575557598,169134.307009258,28269725.124524750,-132408310.249198571,-57414608.855946749
2026-01-01T20:45:00Z,2461042.364583333,39,2026-01-01T22:27:32Z,-0.071211697,4223.053009587,-41949.929708951,5.230732042,3.059412932,0.308105259,0.000045065,3979.046575993,-41973.777319439,-3.542949683,-3979.046575993,41973.777319439,3.542949683,62368.842304604,353178.071168523,169156.557049508,28277717.442183651,-132406779.711873561,-57413909.934684947
2026-01-01T20:50:00Z,2461042.368055556,39,2026-01-01T22:27:32Z,-0.067739475,5139.790747404,-41847.465755341,5.246804567,3.051943165,0.374959746,0.000036834,4896.361633254,-41876.645938357,-5.857506447,-4896.361633254,41876.645938357,5.857506447,61129.532618299,353138.263758648,169178.828268078,28285711.261758707,-132405268.744187772,-57413210.647967428
2026-01-01T20:55:00Z,2461042.371527778,39,2026-01-01T22:27:32Z,-0.064267252,6054.068331351,-41724.971602154,5.260431032,3.043012572,0.441634922,0.000028573,5811.333054076,-41759.470394537,-8.169198535,-5811.333054076,41759.470394537,8.169198535,59892.514444423,353078.172810393,169200.966166919,28293707.318196688,-132403777.326621965,-57412511.150280043
2026-01-01T21:00:00Z,2461042.375000000,39,2026-01-01T22:27:32Z,-0.060795030,6965.448137474,-41582.505833180,5.271601343,3.032625422,0.508098867,0.000020286,6723.522882757,-41622.306725976,-10.476922999,-6723.522882757,41622.306725976,10.476922999,58658.225972922,352997.854314788,169222.969626607,28301706.049410183,-132402305.403146148,-57411811.442729212
2026-01-01T21:05:00Z,2461042.378472222,39,2026-01-01T22:27:32Z,-0.057322808,7873.493927027,-41420.136593604,5.280306565,3.020786679,0.574319760,0.000011978,7632.494493180,-41465.220539957,-12.779578794,-7632.494493180,41465.220539957,12.779578794,57427.104097073,352897.373838564,169244.837532325,28309707.892011613,-132400852.908156663,-57411111.526417427
2026-01-01T21:10:00Z,2461042.381944444,39,2026-01-01T22:27:32Z,-0.053850586,8777.771055408,-41237.941557457,5.286538940,3.007502007,0.640265897,0.000003651,8537.812797924,-41288.286981717,-15.076067304,-8537.812797924,41288.286981717,15.076067304,56199.584141737,352776.806481454,169266.568769638,28317713.281041328,-132399419.766517967,-57410411.402447499
2026-01-01T21:15:00Z,2461042.385416667,39,2026-01-01T22:27:32Z,-0.050378364,9677.846680328,-41036.007890506,5.290291880,2.992777758,0.705905708,-0.000004690,9439.044456668,-41091.590698541,-17.365292867,-9439.044456668,41091.590698541,17.365292867,54976.099706869,352636.236848844,169288.162228598,28325722.649821546,-132398005.893587545,-57409711.071917124
2026-01-01T21:20:00Z,2461042.388888889,39,2026-01-01T22:27:32Z,-0.046906141,10573.289969122,-40814.432208589,5.291559980,2.976620975,0.771207766,-0.000013040,10335.758083715,-40875.225799308,-19.646163298,-10335.758083715,40875.225799308,19.646163298,53757.082424113,352475.759006337,169309.616802221,28333736.429703850,-132396611.195263013,-57409010.535921201
2026-01-01T21:25:00Z,2461042.392361111,39,2026-01-01T22:27:32Z,-0.043433919,11463.672305102,-40573.320531416,5.290339022,2.959039388,0.836140806,-0.000021397,11227.524454617,-40639.295809495,-21.917590411,-11227.524454617,40639.295809495,21.917590411,52542.961773393,352295.476437993,169330.931388302,28341755.049881626,-132395235.568025798,-57408309.795550905
2026-01-01T21:30:00Z,2461042.395833333,39,2026-01-01T22:27:32Z,-0.039961697,12348.567492847,-40312.788231872,5.286625972,2.940041409,0.900673741,-0.000029756,12113.916711768,-40383.913621670,-24.178490537,-12113.916711768,40383.913621670,24.178490537,51334.164866853,352095.501993735,169352.104888656,28349778.937182553,-132393878.898989841,-57407608.851892650
2026-01-01T21:35:00Z,2461042.399305556,39,2026-01-01T22:27:32Z,-0.036489475,13227.551962341,-40032.959980829,5.280418992,2.919636128,0.964775675,-0.000038113,12994.510568846,-40109.201441493,-26.427785045,-12994.510568846,40109.201441493,26.427785045,50131.116229115,351875.957835713,169373.136209816,28357808.515862696,-132392541.065955535,-57406907.706027657
2026-01-01T21:40:00Z,2461042.402777778,39,2026-01-01T22:27:32Z,-0.033017252,14100.204971852,-39733.969687505,5.271717435,2.897833309,1.028415916,-0.000046465,13868.884514033,-39815.290729258,-28.664400850,-13868.884514033,39815.290729258,28.664400850,48934.237622796,351636.975381957,169394.024264374,28365844.207398616,-132391221.937470630,-57406206.359032430
2026-01-01T21:45:00Z,2461042.406250000,39,2026-01-01T22:27:32Z,-0.029545030,14966.108809457,-39415.960435388,5.260521851,2.874643386,1.091563997,-0.000054807,14736.620011918,-39502.322136989,-30.887270933,-14736.620011918,39502.322136989,30.887270933,47743.947855242,351378.695247029,169414.767973152,28373886.430308476,-132389921.372886762,-57405504.811975643
2026-01-01T21:50:00Z,2461042.409722222,39,2026-01-01T22:27:32Z,-0.026072808,15824.848993123,-39079.084413770,5.246833990,2.850077457,1.154189683,-0.000063135,15597.301703970,-39170.445441137,-33.095334846,-15597.301703970,39170.445441137,33.095334846,46560.662506272,351101.267159418,169435.366258976,28381935.599903334,-132388639.222437054,-57404803.065921634
2026-01-01T21:55:00Z,2461042.413194444,39,2026-01-01T22:27:32Z,-0.022600586,16676.014469236,-38723.502844910,5.230656796,2.824147279,1.216262989,-0.000071445,16450.517607472,-38819.819470903,-35.287539220,-16450.517607472,38819.819470903,35.287539220,45384.793839497,350804.849913903,169455.818057646,28389992.128152575,-132387375.327295884,-57404101.121925481
2026-01-01T22:00:00Z,2461042.416666667,39,2026-01-01T22:27:32Z,-0.019128364,17519.197809494,-38349.385906869,5.211994415,2.796865262,1.277754198,-0.000079734,17295.859312883,-38450.612032212,-37.462838268,-17295.859312883,38450.612032212,37.462838268,44216.750489997,350489.611269509,169476.122307182,28398056.423422340,-132386129.519666374,-57403398.981036678
2026-01-01T22:05:00Z,2461042.420138889,39,2026-01-01T22:27:32Z,-0.015656141,18353.995406058,-37956.912652048,5.190852189,2.768244466,1.338633868,-0.000087997,18132.922179442,-38062.999827395,-39.620194283,-18132.922179442,38062.999827395,39.620194283,43056.937357857,350155.727890142,169496.277957385,28406128.890323158,-132384901.622852415,-57402696.644295715
2026-01-01T22:10:00Z,2461042.423611111,39,2026-01-01T22:27:32Z,-0.012183919,19180.007664884,-37546.270921478,5.167236657,2.738298589,1.398872852,-0.000096230,18961.305528994,-37657.168370599,-41.758578134,-18961.305528994,37657.168370599,41.758578134,41905.755380970,349803.385250628,169516.283966244,28414209.929515734,-132383691.451343775,-57401994.112733267
2026-01-01T22:15:00Z,2461042.427083333,39,2026-01-01T22:27:32Z,-0.008711697,19996.839197121,-37117.657254889,5.141155557,2.707041965,1.458442307,-0.000104430,19780.612837920,-37233.311898974,-43.876969759,-19780.612837920,37233.311898974,43.876969759,40763.601329996,349432.777546798,169536.139299986,28422299.937480018,-132382498.810912818,-57401291.387373559
2026-01-01T22:20:00Z,2461042.430555556,39,2026-01-01T22:27:32Z,-0.005239475,20804.099008504,-36671.276796614,5.112617815,2.674489557,1.517313714,-0.000112592,20590.451927053,-36791.633279681,-45.974358650,-20590.451927053,36791.633279681,45.974358650,39630.867626516,349044.107604463,169555.842934407,28430399.306369476,-132381323.498697400,-57400588.469229117
2026-01-01T22:25:00Z,2461042.434027778,39,2026-01-01T22:27:32Z,-0.001767252,21601.400686638,-36207.343197365,5.081633553,2.640656947,1.575458886,-0.000120713,21390.435149550,-36332.343912751,-48.049744336,-21390.435149550,36332.343912751,48.049744336,38507.942172851,348637.586784881,169575.393856481,28438508.423796080,-132380165.303305045,-57399885.359303765
2026-01-01T22:30:00Z,2461042.437500000,39,2026-01-01T22:27:32Z,0.001704970,22388.362586084,-35726.078511931,5.048214076,2.605560331,1.632849985,-0.000128789,22180.179576561,-35855.663629871,-50.102136861,-22180.179576561,35855.663629871,50.102136861,37395.208158093,348213.434880549,169594.791063529,28446627.672666688,-132379024.004909694,-57399182.058589675
2026-01-01T22:35:00Z,2461042.440972222,39,2026-01-01T22:27:32Z,0.005177192,23164.608011172,-35227.713092849,5.012371875,2.569216510,1.689459532,-0.000136815,22959.307180652,-35361.820589114,-52.130557258,-22959.307180652,35361.820589114,52.130557258,36293.043852173,347771.880009999,169614.033563768,28454757.430974431,-132377899.375359491,-57398478.568068609
2026-01-01T22:40:00Z,2461042.444444444,39,2026-01-01T22:27:32Z,0.008649414,23929.765396426,-34712.485480095,4.974120619,2.531642883,1.745260425,-0.000144788,23727.445016863,-34851.051165687,-54.134038014,-23727.445016863,34851.051165687,54.134038014,35201.822451472,347313.158507690,169633.120376341,28462898.071633346,-132376791.178286284,-57397774.888710998
2026-01-01T22:45:00Z,2461042.447916667,39,2026-01-01T22:27:32Z,0.012121636,24683.468484547,-34180.642286850,4.933475151,2.492857438,1.800225947,-0.000152704,24484.225401379,-34323.599838720,-56.111623534,-24484.225401379,34323.599838720,56.111623534,34121.911899905,346837.514816218,169652.050534175,28471049.962302007,-132375699.169216305,-57397071.021474801
2026-01-01T22:50:00Z,2461042.451388889,39,2026-01-01T22:27:32Z,0.015593859,25425.356501841,-33632.438081395,4.890451484,2.452878742,1.854329782,-0.000160560,25229.286087605,-33779.719074202,-58.062370594,-25229.286087605,33779.719074202,58.062370594,33053.674678250,346345.201360287,169670.823080476,28479213.465182830,-132374623.095692590,-57396366.967307009
2026-01-01T22:55:00Z,2461042.454861111,39,2026-01-01T22:27:32Z,0.019066081,26155.074331021,-33068.135265195,4.845066790,2.411725937,1.907546028,-0.000168350,25962.270439699,-33219.669204058,-59.985348797,-25962.270439699,33219.669204058,59.985348797,31997.467686759,345836.478433815,169689.437072839,28487388.936894666,-132373562.697388053,-57395662.727140114
2026-01-01T23:00:00Z,2461042.458333333,39,2026-01-01T22:27:32Z,0.022538303,26872.272681306,-32488.003947224,4.797339399,2.369418723,1.959849206,-0.000176073,26682.827603386,-32643.718301471,-61.879641012,-26682.827603386,32643.718301471,61.879641012,30953.642040092,345311.614074733,169707.891583238,28495576.728260901,-132372517.706234977,-57394958.301893525
2026-01-01T23:05:00Z,2461042.461805556,39,2026-01-01T22:27:32Z,0.026010525,27576.608255713,-31892.321814599,4.747288786,2.325977356,2.011214274,-0.000183723,27390.612674002,-32052.142052493,-63.744343815,-27390.612674002,32052.142052493,63.744343815,29922.542872515,344770.883926677,169726.185694329,28503777.184143540,-132371487.846556455,-57394253.692474626
2026-01-01T23:10:00Z,2461042.465277778,39,2026-01-01T22:27:32Z,0.029482748,28267.743915489,-31281.373999579,4.694935568,2.281422634,2.061616643,-0.000191297,28085.286861702,-31445.223623993,-65.578567917,-28085.286861702,31445.223623993,65.578567917,28904.509243231,344214.571122163,169744.318506386,28511990.643314704,-132370472.835189447,-57393548.899774306
2026-01-01T23:15:00Z,2461042.468750000,39,2026-01-01T22:27:32Z,0.032954970,28945.348841583,-30655.452942995,4.640301494,2.235775888,2.111032180,-0.000198791,28766.517653712,-30823.253528041,-67.381438594,-28766.517653712,30823.253528041,67.381438594,27899.873903296,343642.966132889,169762.289131711,28520217.438252237,-132369472.381630257,-57392843.924670808
2026-01-01T23:20:00Z,2461042.472222222,39,2026-01-01T22:27:32Z,0.036427192,29609.098693093,-30014.858254176,4.583409433,2.189058974,2.159437229,-0.000206202,29433.978973590,-30186.529482753,-69.152096100,-29433.978973590,30186.529482753,69.152096100,26908.963190145,343056.366640775,169780.096699406,28528457.895002443,-132368486.188166425,-57392138.768026270
2026-01-01T23:25:00Z,2461042.475694444,39,2026-01-01T22:27:32Z,0.039899414,30258.675762605,-29359.896567445,4.524283369,2.141294258,2.206808615,-0.000213526,30087.351337406,-29535.356269684,-70.889696079,-30087.351337406,29535.356269684,70.889696079,25932.096843117,342455.077391756,169797.740354178,28536712.333018862,-132367513.950023010,-57391433.430687979
2026-01-01T23:30:00Z,2461042.479166667,39,2026-01-01T22:27:32Z,0.043371636,30893.767653768,-28690.882983039,4.462948543,2.092504724,2.253123553,-0.000220760,30726.320522952,-28870.047167048,-72.593405996,-30726.320522952,28870.047167048,72.593405996,24969.589319320,341839.411623196,169815.219250389,28544981.066488896,-132366555.353929177,-57390727.913491510
2026-01-01T23:35:00Z,2461042.482638889,39,2026-01-01T22:27:32Z,0.046843859,31514.073361678,-28008.134599804,4.399430826,2.042713504,2.298360087,-0.000227900,31350.583687619,-28190.917517868,-74.262421497,-31350.583687619,28190.917517868,74.262421497,24021.743730473,341209.684644876,169832.532573866,28553264.398237374,-132365610.084545985,-57390022.217242911
2026-01-01T23:40:00Z,2461042.486111111,39,2026-01-01T22:27:32Z,0.050316081,32119.294472316,-27311.979785700,4.333757626,1.991944550,2.342496451,-0.000234942,31959.840514097,-27498.293949165,-75.895942737,-31959.840514097,27498.293949165,75.895942737,23088.860636979,340566.223046736,169849.679513314,28561562.628539063,-132364677.815254942,-57389316.342745796
2026-01-01T23:45:00Z,2461042.489583333,39,2026-01-01T22:27:32Z,0.053788303,32709.141300909,-26602.751773635,4.265957269,1.940222170,2.385511517,-0.000241882,32553.799385861,-26792.508003570,-77.493190874,-32553.799385861,26792.508003570,77.493190874,22171.231907316,339909.358333280,169866.659278042,28569876.048979439,-132363758.214520544,-57388610.290781856
2026-01-01T23:50:00Z,2461042.493055556,39,2026-01-01T22:27:32Z,0.057260525,33283.331523726,-25880.790054887,4.196059139,1.887571127,2.427384692,-0.000248719,33132.176010886,-26073.897524790,-79.053404396,-33132.176010886,26073.897524790,79.053404396,21269.142094289,339239.428315242,169883.471096870,28578204.943833377,-132362850.944502667,-57387904.062114291
2026-01-01T23:55:00Z,2461042.496527778,39,2026-01-01T22:27:32Z,0.060732748,33841.590313278,-25146.440216492,4.124093662,1.834016631,2.468095931,-0.000255447,33694.693557792,-25342.806495772,-80.575839481,-33694.693557792,25342.806495772,80.575839481,20382.868263703,338556.776936094,169900.114213593,28586549.589884922,-132361955.661228061,-57387197.657490946
2026-01-02T00:00:00Z,2461042.500000000,39,2026-01-01T22:27:32Z,0.064204970,34383.650469913,-24400.053775695,4.050092293,1.779584323,2.507625747,-0.000262064,34241.082788395,-24599.584873928,-82.059770353,-34241.082788395,24599.584873928,82.059770353,19512.679927552,337861.754121735,169916.587893503,28594910.256358288,-132361072.014742926,-57386491.077639125
