utc,julian_date_ut,goes18_ra_deg,goes18_dec_deg,earth_distance_km,moon_distance_km,sun_distance_km,earth_moon_separation_deg,earth_sun_separation_deg,moon_sun_separation_deg,earth_apparent_radius_deg,earth_exclusion_radius_deg,moon_apparent_radius_deg,moon_exclusion_radius_deg,sun_apparent_radius_deg,sun_exclusion_radius_deg,earth_moon_cap_overlap_sr,earth_sun_cap_overlap_sr,moon_sun_cap_overlap_sr,earth_moon_sun_triple_overlap_sr,total_excluded_sky_sr,visible_sky_fraction,visible_sky_percent
2026-08-26T02:40:00Z,2461278.611111111,237.031767907992,0.088838255315,42162.741218,389247.567772,151181581.922851,98.471714797,97.346087594,161.310927705,8.690978503,28.690978503,0.255739601,20.000000000,0.263661843,45.000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,2.990663201765,0.762010584158,76.201058416
2026-08-26T02:45:00Z,2461278.614583333,238.285266038453,0.086230225482,42162.766017,388411.534524,151182365.926856,99.625999267,96.116742561,161.308484780,8.690973351,28.690973351,0.256290070,20.000000000,0.263660476,45.000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,2.990662930558,0.762010605740,76.201060574
2026-08-26T02:50:00Z,2461278.618055556,239.538762466704,0.083562845674,42162.791430,387578.779917,151183152.076302,100.782117020,94.887295955,161.303520294,8.690968072,28.690968072,0.256840740,20.000000000,0.263659104,45.000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,2.990662652645,0.762010627856,76.201062786
2026-08-26T02:55:00Z,2461278.621527778,240.792257162316,0.080836768392,42162.817443,386749.693724,151183939.942451,101.939994089,93.657767742,161.296047567,8.690962669,28.690962669,0.257391341,20.000000000,0.263657730,45.000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,2.990662368160,0.762010650494,76.201065049
2026-08-26T03:00:00Z,2461278.625000000,242.045750094070,0.078052728788,42162.844045,385924.666595,151184729.095742,103.099551722,92.428177580,161.286081140,8.690957143,28.690957143,0.257941594,20.000000000,0.263656354,45.000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,2.990662077238,0.762010673645,76.201067365
2026-08-26T03:05:00Z,2461278.628472222,243.299241233957,0.075211546248,42162.871223,385104.089862,151185519.106001,104.260705991,91.198544894,161.273636765,8.690951497,28.690951497,0.258491217,20.000000000,0.263654976,45.000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,2.990661780018,0.762010697297,76.201069730
2026-08-26T03:10:00Z,2461278.631944444,244.552730553215,0.072314125778,42162.898964,384288.355336,151186309.542637,105.423367375,89.968888950,161.258731403,8.690945735,28.690945735,0.259039924,20.000000000,0.263653598,45.000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,2.990661476640,0.762010721439,76.201072144
2026-08-26T03:15:00Z,2461278.635416667,245.806218026327,0.069361459151,42162.927255,383477.855106,151187099.974858,106.587440314,88.739228923,161.241383222,8.690939858,28.690939858,0.259587422,20.000000000,0.263652220,45.000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,2.990661167245,0.762010746060,76.201074606
2026-08-26T03:20:00Z,2461278.638888889,247.059703627054,0.066354625833,42162.956084,382672.981328,151187889.971866,107.752822718,87.509583971,161.221611594,8.690933870,28.690933870,0.260133415,20.000000000,0.263650842,45.000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,2.990660851978,0.762010771148,76.201077115
2026-08-26T03:25:00Z,2461278.642361111,248.313187332426,0.063294793671,42162.985436,381874.126004,151188679.103069,108.919405449,86.279973303,161.199437086,8.690927773,28.690927773,0.260677600,20.000000000,0.263649466,45.000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,2.990660530985,0.762010796692,76.201079669
2026-08-26T03:30:00Z,2461278.645833333,249.566669118767,0.060183219341,42163.015298,381081.680769,151189466.938281,110.087071752,85.050416253,161.174881465,8.690921570,28.690921570,0.261219673,20.000000000,0.263648092,45.000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,2.990660204413,0.762010822680,76.201082268
2026-08-26T03:35:00Z,2461278.649305556,250.820148965193,0.057021248557,42163.045656,380296.036656,151190253.047931,111.255696642,83.820932346,161.147967690,8.690915264,28.690915264,0.261759324,20.000000000,0.263646721,45.000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,2.990659872412,0.762010849100,76.201084910
2026-08-26T03:40:00Z,2461278.652777778,252.073626852117,0.053810316026,42163.076498,379517.583869,151191037.003264,112.425146233,82.591541379,161.118719910,8.690908857,28.690908857,0.262296239,20.000000000,0.263645354,45.000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,2.990659535133,0.762010875939,76.201087594
2026-08-26T03:45:00Z,2461278.656250000,253.327102759760,0.050551945173,42163.107808,378746.711547,151191818.376546,113.595277004,81.362263491,161.087163465,8.690902353,28.690902353,0.262830101,20.000000000,0.263643991,45.000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,2.990659192730,0.762010903187,76.201090319
2026-08-26T03:50:00Z,2461278.659722222,254.580576671634,0.047247747588,42163.139572,377983.807516,151192596.741270,114.765935004,80.133119244,161.053324880,8.690895755,28.690895755,0.263360588,20.000000000,0.263642634,45.000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,2.990658845356,0.762010930830,76.201093083
2026-08-26T03:55:00Z,2461278.663194444,255.834048570557,0.043899422258,42163.171777,377229.258048,151193371.672354,115.936954969,78.904129705,161.017231868,8.690889066,28.690889066,0.263887377,20.000000000,0.263641283,45.000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,2.990658493168,0.762010958856,76.201095886
2026-08-26T04:00:00Z,2461278.666666667,257.087518442629,0.040508754515,42163.204407,376483.447607,151194142.746350,117.108159365,77.675316528,160.978913327,8.690882288,28.690882288,0.264410139,20.000000000,0.263639938,45.000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,2.990658136324,0.762010987253,76.201098725
2026-08-26T04:05:00Z,2461278.670138889,258.340986273243,0.037077614764,42163.237449,375746.758592,151194909.541639,118.279357323,76.446702053,160.938399342,8.690875424,28.690875424,0.264928545,20.000000000,0.263638601,45.000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,2.990657774984,0.762011016008,76.201101601
2026-08-26T04:10:00Z,2461278.673611111,259.594452051055,0.033607956945,42163.270887,375019.571078,151195671.638637,119.450343472,75.218309392,160.895721180,8.690868478,28.690868478,0.265442262,20.000000000,0.263637272,45.000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,2.990657409307,0.762011045107,76.201104511
2026-08-26T04:15:00Z,2461278.677083333,260.847915763990,0.030101816762,42163.304707,374302.262552,151196428.619991,120.620896641,73.990162542,160.850911298,8.690861453,28.690861453,0.265950957,20.000000000,0.263635952,45.000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,2.990657039457,0.762011074539,76.201107454
2026-08-26T04:20:00Z,2461278.680555556,262.101377403208,0.026561309662,42163.338894,373595.207643,151197180.070780,121.790778430,72.762286485,160.804003335,8.690854352,28.690854352,0.266454291,20.000000000,0.263634642,45.000000000,0.000000000000,0.002302795008,0.000000000000,0.000000000000,2.988353870589,0.762194354894,76.219435489
2026-08-26T04:25:00Z,2461278.684027778,263.354836959104,0.022988628587,42163.373433,372898.777852,151197925.578711,122.959731619,71.534707319,160.755032120,8.690847178,28.690847178,0.266951927,20.000000000,0.263633342,45.000000000,0.000000000000,0.008097388322,0.000000000000,0.000000000000,2.982558899571,0.762655504035,76.265550404
2026-08-26T04:30:00Z,2461278.687500000,264.608294425270,0.019386041482,42163.408307,372213.341271,151198664.734317,124.127478402,70.307452379,160.704033671,8.690839934,28.690839934,0.267443527,20.000000000,0.263632053,45.000000000,0.000000000000,0.015818456232,0.000000000000,0.000000000000,2.974837450280,0.763269957447,76.326995745
2026-08-26T04:35:00Z,2461278.690972222,265.861749794490,0.015755888591,42163.443503,371539.262314,151199397.131152,125.293718418,69.080550379,160.651045194,8.690832623,28.690832623,0.267928750,20.000000000,0.263630776,45.000000000,0.000000000000,0.025006091905,0.000000000000,0.000000000000,2.965649429716,0.764001116892,76.400111689
2026-08-26T04:40:00Z,2461278.694444444,267.115203062701,0.012100579514,42163.479004,370876.901428,151200122.365982,126.458126561,67.854031567,160.596105085,8.690825249,28.690825249,0.268407256,20.000000000,0.263629512,45.000000000,0.000000000000,0.035403348862,0.000000000000,0.000000000000,2.955251784529,0.764828535205,76.482853521
2026-08-26T04:45:00Z,2461278.697916667,268.368654224977,0.008422590072,42163.514795,370226.614813,151200840.038981,127.620350523,66.627927895,160.539252934,8.690817814,28.690817814,0.268878705,20.000000000,0.263628261,45.000000000,0.000000000000,0.046837529101,0.000000000000,0.000000000000,2.943817212893,0.765738469505,76.573846950
2026-08-26T04:50:00Z,2461278.701388889,269.622103279495,0.004724458945,42163.550860,369588.754135,151201549.753916,128.780008063,65.402273196,160.480529521,8.690810323,28.690810323,0.269342757,20.000000000,0.263627023,45.000000000,0.000000000000,0.059181072036,0.000000000000,0.000000000000,2.931473275564,0.766720768826,76.672076883
2026-08-26T04:55:00Z,2461278.704861111,270.875550223508,0.001008784132,42163.587183,368963.666240,151202251.118343,129.936683930,64.177103399,160.419976818,8.690802778,28.690802778,0.269799073,20.000000000,0.263625800,45.000000000,0.000000000000,0.072334078023,0.000000000000,0.000000000000,2.918319872363,0.767767483395,76.776748340
2026-08-26T05:00:00Z,2461278.708333333,272.128995057310,-0.002721780796,42163.623748,368351.692864,151202943.743788,131.089926427,62.952456745,160.357637992,8.690795183,28.690795183,0.270247316,20.000000000,0.263624593,45.000000000,0.000000000000,0.086215096152,0.000000000000,0.000000000000,2.904438454374,0.768872131540,76.887213154
2026-08-26T05:05:00Z,2461278.711805556,273.382437780210,-0.006464530602,42163.660538,367753.170347,151203627.245933,132.239243548,61.728374044,160.293557399,8.690787541,28.690787541,0.270687150,20.000000000,0.263623401,45.000000000,0.000000000000,0.100755718313,0.000000000000,0.000000000000,2.889897429884,0.770029269503,77.002926950
2026-08-26T05:10:00Z,2461278.715277778,274.635878394486,-0.010216712481,42163.697538,367168.429340,151204301.244803,133.384098644,60.504898950,160.227780585,8.690779855,28.690779855,0.271118241,20.000000000,0.263622226,45.000000000,0.000000000000,0.115897154899,0.000000000000,0.000000000000,2.874755588679,0.771234218940,77.123421894
2026-08-26T05:15:00Z,2461278.718750000,275.889316901366,-0.013975530290,42163.734732,366597.794516,151204965.364943,134.523905543,59.282078275,160.160354285,8.690772130,28.690772130,0.271540259,20.000000000,0.263621068,45.000000000,0.000000000000,0.131587936193,0.000000000000,0.000000000000,2.859064400656,0.772482884009,77.248288401
2026-08-26T05:20:00Z,2461278.722222222,277.142753304476,-0.017738148951,42163.772101,366041.584281,151205619.235597,135.658023079,58.059962333,160.091326414,8.690764368,28.690764368,0.271952875,20.000000000,0.263619928,45.000000000,0.000000000000,0.147782296824,0.000000000000,0.000000000000,2.842869631367,0.773771622801,77.377162280
2026-08-26T05:25:00Z,2461278.725694444,278.396187608309,-0.021501698972,42163.809631,365500.110488,151206262.490889,136.785748926,56.838605336,160.020746069,8.690756572,28.690756572,0.272355765,20.000000000,0.263618806,45.000000000,0.000000000000,0.164438996153,0.000000000000,0.000000000000,2.826212521633,0.775097153477,77.509715348
2026-08-26T05:30:00Z,2461278.729166667,279.649619816694,-0.025263281090,42163.847303,364973.678149,151206894.769989,137.906312678,55.618065831,159.948663520,8.690748747,28.690748747,0.272748610,20.000000000,0.263617704,45.000000000,0.000000000000,0.181520428385,0.000000000000,0.000000000000,2.809130677435,0.776456483448,77.645648345
2026-08-26T05:35:00Z,2461278.732638889,280.903049936246,-0.029019971044,42163.885102,364462.585148,151207515.717296,139.018868075,54.398407197,159.875130197,8.690740896,28.690740896,0.273131093,20.000000000,0.263616622,45.000000000,0.000000000000,0.198991931511,0.000000000000,0.000000000000,2.791658760966,0.777846854383,77.784685438
2026-08-26T05:40:00Z,2461278.736111111,282.156477972340,-0.032768824417,42163.923009,363967.121963,151208124.982598,140.122484291,53.179698209,159.800198692,8.690733022,28.690733022,0.273502906,20.000000000,0.263615559,45.000000000,0.000000000000,0.216821235898,0.000000000000,0.000000000000,2.773829042045,0.779265698333,77.926569833
2026-08-26T05:45:00Z,2461278.739583333,283.409903933062,-0.036506881594,42163.961008,363487.571385,151208722.221244,141.216136181,51.962013674,159.723922735,8.690725129,28.690725129,0.273863742,20.000000000,0.263614518,45.000000000,0.000000000000,0.234978013027,0.000000000000,0.000000000000,2.755671849382,0.780710601816,78.071060182
2026-08-26T05:50:00Z,2461278.743055556,284.663327825181,-0.040231172759,42163.999081,363024.208242,151209307.094306,142.298693400,50.745435157,159.646357193,8.690717221,28.690717221,0.274213303,20.000000000,0.263613498,45.000000000,0.000000000000,0.253433496490,0.000000000000,0.000000000000,2.737215949571,0.782179275658,78.217927566
2026-08-26T05:55:00Z,2461278.746527778,285.916749658102,-0.043938722980,42164.037211,362577.299130,151209879.268741,143.368908322,49.530051813,159.567558044,8.690709301,28.690709301,0.274551298,20.000000000,0.263612501,45.000000000,0.000000000000,0.272160155576,0.000000000000,0.000000000000,2.718488873515,0.783669529020,78.366952902
2026-08-26T06:00:00Z,2461278.750000000,287.170169439840,-0.047626557308,42164.075381,362147.102146,151210438.417552,144.425402680,48.315961333,159.487582369,8.690701372,28.690701372,0.274877442,20.000000000,0.263611526,45.000000000,0.000000000000,0.291131406372,0.000000000000,0.000000000000,2.699517205319,0.785179246406,78.517924641
2026-08-26T06:05:00Z,2461278.753472222,288.423587180971,-0.051291705935,42164.113573,361733.866623,151210984.219940,145.466652924,47.103271036,159.406488326,8.690693440,28.690693440,0.275191458,20.000000000,0.263610575,45.000000000,0.000000000000,0.310321349135,0.000000000000,0.000000000000,2.680326844919,0.786706366765,78.670636676
2026-08-26T06:10:00Z,2461278.756944444,289.677002890612,-0.054931209334,42164.151768,361337.832880,151211516.361460,146.490974302,45.892099126,159.324335129,8.690685506,28.690685506,0.275493076,20.000000000,0.263609647,45.000000000,0.000000000000,0.329704522317,0.000000000000,0.000000000000,2.660943254055,0.788248863915,78.824886392
2026-08-26T06:15:00Z,2461278.760416667,290.930416573643,-0.058542160808,42164.189951,360959.231962,151212034.534171,147.496503828,44.682576141,159.241183032,8.690677575,28.690677575,0.275782035,20.000000000,0.263608744,45.000000000,0.000000000000,0.349255661292,0.000000000000,0.000000000000,2.641391697540,0.789804727347,78.980472735
2026-08-26T06:20:00Z,2461278.763888889,292.183828057467,-0.062122382731,42164.228129,360598.285245,151212538.436809,148.481182684,43.474846620,159.157093347,8.690669645,28.690669645,0.276058086,20.000000000,0.263607865,45.000000000,0.000000000000,0.368949487432,0.000000000000,0.000000000000,2.621697453917,0.791371945459,79.137194546
2026-08-26T06:25:00Z,2461278.767361111,293.437237270283,-0.065668474784,42164.266295,360255.204670,151213027.774784,149.442736524,42.269071305,159.072128289,8.690661718,28.690661718,0.276320986,20.000000000,0.263607012,45.000000000,0.000000000000,0.388760431787,0.000000000000,0.000000000000,2.601886092209,0.792948483531,79.294848353
2026-08-26T06:30:00Z,2461278.770833333,294.690644220149,-0.069176508166,42164.304431,359930.192342,151213502.260396,150.378657532,41.065429297,158.986350978,8.690653796,28.690653796,0.276570502,20.000000000,0.263606185,45.000000000,0.000000000000,0.408662406020,0.000000000000,0.000000000000,2.581983700952,0.794532265505,79.453226551
2026-08-26T06:35:00Z,2461278.774305556,295.944048917805,-0.072642594899,42164.342518,359623.440181,151213961.613018,151.286187509,39.864120675,158.899825447,8.690645885,28.690645885,0.276806413,20.000000000,0.263605384,45.000000000,0.000000000000,0.428628534726,0.000000000000,0.000000000000,2.562017155754,0.796121152688,79.612115269
2026-08-26T06:40:00Z,2461278.777777778,297.197451372653,-0.076062897875,42164.380538,359335.129705,151214405.559231,152.162303055,38.665369655,158.812616602,8.690637988,28.690637988,0.277028509,20.000000000,0.263604610,45.000000000,0.000000000000,0.448630862207,0.000000000000,0.000000000000,2.542014412515,0.797712920419,79.771292042
2026-08-26T06:45:00Z,2461278.781250000,298.450851596725,-0.079433640796,42164.418472,359065.431834,151214833.832951,153.003705018,37.469428329,158.724790183,8.690630109,28.690630109,0.277236590,20.000000000,0.263603864,45.000000000,0.000000000000,0.468640026078,0.000000000000,0.000000000000,2.522004833830,0.799305232097,79.930523210
2026-08-26T06:50:00Z,2461278.784722222,299.704249600675,-0.082751117920,42164.456301,358814.506699,151215246.175559,153.806814573,36.276581091,158.636412718,8.690622252,28.690622252,0.277430467,20.000000000,0.263603145,45.000000000,0.000000000000,0.488624886671,0.000000000000,0.000000000000,2.502019559572,0.800895609691,80.089560969
2026-08-26T06:55:00Z,2461278.788194444,300.957645397743,-0.086011703627,42164.494006,358582.503459,151215642.336024,154.567778893,35.087149907,158.547551484,8.690614420,28.690614420,0.277609967,20.000000000,0.263602454,45.000000000,0.000000000000,0.508552100080,0.000000000000,0.000000000000,2.482091933858,0.802481399759,80.248139976
2026-08-26T07:00:00Z,2461278.791666667,302.211038999761,-0.089211861722,42164.531567,358369.560134,151216022.071024,155.282489895,33.901500637,158.458274453,8.690606618,28.690606618,0.277774924,20.000000000,0.263601792,45.000000000,0.000000000000,0.528385619260,0.000000000000,0.000000000000,2.462258003945,0.804059733752,80.405973375
2026-08-26T07:05:00Z,2461278.795138889,303.464430420623,-0.092348154494,42164.568965,358175.803449,151216385.145062,155.946619917,32.720050602,158.368650248,8.690598851,28.690598851,0.277925189,20.000000000,0.263601159,45.000000000,0.000000000000,0.548086104143,0.000000000000,0.000000000000,2.442557110113,0.805627481071,80.562748107
2026-08-26T07:10:00Z,2461278.798611111,304.717819674784,-0.095417251452,42164.606180,358001.348682,151216731.330578,156.555678152,31.543277748,158.278748081,8.690591121,28.690591121,0.278060623,20.000000000,0.263600556,45.000000000,0.000000000000,0.567610215871,0.000000000000,0.000000000000,2.423032591432,0.807181192900,80.718119290
2026-08-26T07:15:00Z,2461278.802083333,305.971206775763,-0.098415937731,42164.643193,357846.299540,151217060.408057,157.105091072,30.371731738,158.188637707,8.690583433,28.690583433,0.278181103,20.000000000,0.263599982,45.000000000,0.000000000000,0.586909763007,0.000000000000,0.000000000000,2.403732639555,0.808717034272,80.871703427
2026-08-26T07:20:00Z,2461278.805555556,307.224591739628,-0.101341122147,42164.679985,357710.748027,151217372.166140,157.590308615,29.206047470,158.098389360,8.690575791,28.690575791,0.278286519,20.000000000,0.263599439,45.000000000,0.000000000000,0.605930656957,0.000000000000,0.000000000000,2.384711343293,0.810230700934,81.023070093
2026-08-26T07:25:00Z,2461278.809027778,308.477974581012,-0.104189844841,42164.716534,357594.774345,151217666.401715,158.006935458,28.046961624,158.008073696,8.690568199,28.690568199,0.278376772,20.000000000,0.263598926,45.000000000,0.000000000000,0.624611618166,0.000000000000,0.000000000000,2.366029982413,0.811717316398,81.171731640
2026-08-26T07:30:00Z,2461278.812500000,309.731355317106,-0.106959284520,42164.752823,357498.446796,151217942.920022,158.350883227,26.895333011,157.917761728,8.690560662,28.690560662,0.278451781,20.000000000,0.263598444,45.000000000,0.000000000000,0.642882551885,0.000000000000,0.000000000000,2.347758651882,0.813171302683,81.317130268
2026-08-26T07:35:00Z,2461278.815972222,310.984733963683,-0.109646765240,42164.788830,357421.821697,151218201.534746,158.618535367,25.752167701,157.827524768,8.690553183,28.690553183,0.278511477,20.000000000,0.263597993,45.000000000,0.000000000000,0.660662475299,0.000000000000,0.000000000000,2.329978334727,0.814586215366,81.458621537
2026-08-26T07:40:00Z,2461278.819444444,312.238110539096,-0.112249762739,42164.824537,357364.943320,151218442.068100,158.806912308,24.618650188,157.737434353,8.690545767,28.690545767,0.278555805,20.000000000,0.263597574,45.000000000,0.000000000000,0.677856817660,0.000000000000,0.000000000000,2.312783601915,0.815954528727,81.595452873
2026-08-26T07:45:00Z,2461278.822916667,313.491485060308,-0.114765910249,42164.859924,357327.843830,151218664.350916,158.913821482,23.496182204,157.647562186,8.690538417,28.690538417,0.278584726,20.000000000,0.263597186,45.000000000,0.000000000000,0.694353806685,0.000000000000,0.000000000000,2.296286225941,0.817267348194,81.726734819
2026-08-26T07:50:00Z,2461278.826388889,314.744857546900,-0.117193003836,42164.894971,357310.543250,151218868.222722,158.937975875,22.386431165,157.557980059,8.690531137,28.690531137,0.278598215,20.000000000,0.263596831,45.000000000,0.000000000000,0.710019447346,0.000000000000,0.000000000000,2.280620202045,0.818514010765,81.851401076
2026-08-26T07:55:00Z,2461278.829861111,315.998228017104,-0.119529007170,42164.929659,357313.049435,151219053.531822,158.879066761,21.291390815,157.468759793,8.690523933,28.690523933,0.278596261,20.000000000,0.263596508,45.000000000,0.000000000000,0.724690159112,0.000000000000,0.000000000000,2.265949110971,0.819681499097,81.968149910
2026-08-26T08:00:00Z,2461278.833333333,317.251596491820,-0.121772055783,42164.963968,357335.358059,151219220.135364,158.737781251,20.213457119,157.379973157,8.690516806,28.690516806,0.278578868,20.000000000,0.263596217,45.000000000,0.000000000000,0.738161093179,0.000000000000,0.000000000000,2.252477801735,0.820753511825,82.075351182
2026-08-26T08:05:00Z,2461278.836805556,318.504962990650,-0.123920460742,42164.997881,357377.452618,151219367.899413,158.515762329,19.155523095,157.291691802,8.690509763,28.690509763,0.278546055,20.000000000,0.263595960,45.000000000,0.000000000000,0.750165267006,0.000000000000,0.000000000000,2.240473257084,0.821708803135,82.170880313
2026-08-26T08:10:00Z,2461278.840277778,319.758327535921,-0.125972711763,42165.031376,357439.304447,151219496.699010,158.215516653,18.121096636,157.203987188,8.690502806,28.690502806,0.278497854,20.000000000,0.263595735,45.000000000,0.000000000000,0.760328801293,0.000000000000,0.000000000000,2.230309356527,0.822517620642,82.251762064
2026-08-26T08:15:00Z,2461278.843750000,321.011690148732,-0.127927479731,42165.064437,357520.872752,151219606.418234,157.840281791,17.114445351,157.116930510,8.690495939,28.690495939,0.278434315,20.000000000,0.263595544,45.000000000,0.000000000000,0.768038873538,0.000000000000,0.000000000000,2.222598922768,0.823131197465,82.313119747
2026-08-26T08:20:00Z,2461278.847222222,322.265050852966,-0.129783618636,42165.097045,357622.104654,151219696.950260,157.393868375,16.140771211,157.030592623,8.690489166,28.690489166,0.278355498,20.000000000,0.263595386,45.000000000,0.000000000000,0.771412631738,0.000000000000,0.000000000000,2.219224808014,0.823399700986,82.339970099
2026-08-26T08:25:00Z,2461278.850694444,323.518409671351,-0.131540166906,42165.129180,357742.935249,151219768.197401,156.880493455,15.206414327,156.945043975,8.690482492,28.690482492,0.278261480,20.000000000,0.263595262,45.000000000,0.000000000000,0.771412280344,0.000000000000,0.000000000000,2.219224808014,0.823399700986,82.339970099
2026-08-26T08:30:00Z,2461278.854166667,324.771766629476,-0.133196348141,42165.160826,357883.287679,151219820.071165,156.304619485,14.319077336,156.860354527,8.690475919,28.690475919,0.278152352,20.000000000,0.263595172,45.000000000,0.000000000000,0.771411934305,0.000000000000,0.000000000000,2.219224808014,0.823399700986,82.339970099
2026-08-26T08:35:00Z,2461278.857638889,326.025121751845,-0.134751571234,42165.191965,358043.073222,151219852.492289,155.670809723,13.488046941,156.776593685,8.690469451,28.690469451,0.278028219,20.000000000,0.263595115,45.000000000,0.000000000000,0.771411593815,0.000000000000,0.000000000000,2.219224808014,0.823399700986,82.339970099
2026-08-26T08:40:00Z,2461278.861111111,327.278475065900,-0.136205429907,42165.222578,358222.191390,151219865.390780,154.983606656,12.724363399,156.693830227,8.690463093,28.690463093,0.277889198,20.000000000,0.263595093,45.000000000,0.000000000000,0.771411259066,0.000000000000,0.000000000000,2.219224808014,0.823399700986,82.339970099
2026-08-26T08:45:00Z,2461278.864583333,328.531826598077,-0.137557701623,42165.252650,358420.530040,151219858.705946,154.247436106,12.040850740,156.612132231,8.690456847,28.690456847,0.277735422,20.000000000,0.263595104,45.000000000,0.000000000000,0.771410930245,0.000000000000,0.000000000000,2.219224808014,0.823399700986,82.339970099
2026-08-26T08:50:00Z,2461278.868055556,329.785176377328,-0.138808345925,42165.282162,358637.965503,151219832.386427,153.466536604,11.451875589,156.531567008,8.690450717,28.690450717,0.277567035,20.000000000,0.263595150,45.000000000,0.000000000000,0.771410607536,0.000000000000,0.000000000000,2.219224808014,0.823399700986,82.339970099
2026-08-26T08:55:00Z,2461278.871527778,331.038524433666,-0.139957502168,42165.311099,358874.362722,151219786.390218,152.644911585,10.972673812,156.452201029,8.690444707,28.690444707,0.277384195,20.000000000,0.263595230,45.000000000,0.000000000000,0.771410291119,0.000000000000,0.000000000000,2.219224808014,0.823399700986,82.339970099
2026-08-26T09:00:00Z,2461278.875000000,332.291870796709,-0.141005486683,42165.339445,359129.575400,151219720.684687,151.786300833,10.618119626,156.374099862,8.690438820,28.690438820,0.277187072,20.000000000,0.263595345,45.000000000,0.000000000000,0.771409981172,0.000000000000,0.000000000000,2.219224808014,0.823399700986,82.339970099
2026-08-26T09:05:00Z,2461278.878472222,333.545215499198,-0.141952789371,42165.367183,359403.446166,151219635.246591,150.894167293,10.400968817,156.297328104,8.690433058,28.690433058,0.276975850,20.000000000,0.263595494,45.000000000,0.000000000000,0.771409677868,0.000000000000,0.000000000000,2.219224808014,0.823399700986,82.339970099
2026-08-26T09:10:00Z,2461278.881944444,334.798558573049,-0.142800069739,42165.394298,359695.806745,151219530.062088,149.971695526,10.329890508,156.221949316,8.690427427,28.690427427,0.276750723,20.000000000,0.263595677,45.000000000,0.000000000000,0.771409381375,0.000000000000,0.000000000000,2.219224808014,0.823399700986,82.339970099
2026-08-26T09:15:00Z,2461278.885416667,336.051900053368,-0.143548152402,42165.420775,360006.478143,151219405.126740,149.021798500,10.407877388,156.148025966,8.690421927,28.690421927,0.276511896,20.000000000,0.263595895,45.000000000,0.000000000000,0.771409091860,0.000000000000,0.000000000000,2.219224808014,0.823399700986,82.339970099
2026-08-26T09:20:00Z,2461278.888888889,337.305239974494,-0.144198022064,42165.446599,360335.270844,151219260.445518,148.047130019,10.631648583,156.075619363,8.690416564,28.690416564,0.276259587,20.000000000,0.263596147,45.000000000,0.000000000000,0.771408809485,0.000000000000,0.000000000000,2.219224808014,0.823399700986,82.339970099
2026-08-26T09:25:00Z,2461278.892361111,338.558578374013,-0.144750817991,42165.471756,360681.985011,151219096.032794,147.050100623,10.992302887,156.004789605,8.690411339,28.690411339,0.275994024,20.000000000,0.263596434,45.000000000,0.000000000000,0.771408534406,0.000000000000,0.000000000000,2.219224808014,0.823399700986,82.339970099
2026-08-26T09:30:00Z,2461278.895833333,339.811915288790,-0.145207828015,42165.496232,361046.410705,151218911.912340,146.032895345,11.476941134,155.935595519,8.690406255,28.690406255,0.275715444,20.000000000,0.263596755,45.000000000,0.000000000000,0.771408266778,0.000000000000,0.000000000000,2.219224808014,0.823399700986,82.339970099
2026-08-26T09:35:00Z,2461278.899305556,341.065250758980,-0.145570482069,42165.520013,361428.328102,151218708.117310,144.997492147,12.070636139,155.868094613,8.690401316,28.690401316,0.275424096,20.000000000,0.263597110,45.000000000,0.000000000000,0.771408006749,0.000000000000,0.000000000000,2.219224808014,0.823399700986,82.339970099
2026-08-26T09:40:00Z,2461278.902777778,342.318584824054,-0.145840345301,42165.543085,361827.507731,151218484.690226,143.945680213,12.758169439,155.802343024,8.690396524,28.690396524,0.275120238,20.000000000,0.263597499,45.000000000,0.000000000000,0.771407754466,0.000000000000,0.000000000000,2.219224808014,0.823399700986,82.339970099
2026-08-26T09:45:00Z,2461278.906250000,343.571917526794,-0.146019110773,42165.565436,362243.710708,151218241.682959,142.879077558,13.525235114,155.738395467,8.690391882,28.690391882,0.274804133,20.000000000,0.263597923,45.000000000,0.000000000000,0.771407510068,0.000000000000,0.000000000000,2.219224808014,0.823399700986,82.339970099
